mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,source_3_path,source_3_gain,source_4_path,source_4_gain,source_5_path,source_5_gain,noise_path,noise_gain
1069-133709-0010_460-172359-0087_39-121914-0035_8425-292520-0022_7794-295947-0026,train-clean-100\1069\133709\1069-133709-0010.flac,0.3309583957284982,train-clean-100\460\172359\460-172359-0087.flac,0.5855185959015283,train-clean-100\39\121914\39-121914-0035.flac,0.7234718859877652,train-clean-100\8425\292520\8425-292520-0022.flac,0.35256956708279624,train-clean-100\7794\295947\7794-295947-0026.flac,0.29614505227061333,tr\20pa0114_1.8811_40lo030l_-1.8811.wav,0.6790140286412646
5867-48852-0078_1737-142397-0008_7067-76048-0016_7511-102419-0031_6181-216552-0012,train-clean-100\5867\48852\5867-48852-0078.flac,0.8185648360702205,train-clean-100\1737\142397\1737-142397-0008.flac,0.6970416371031468,train-clean-100\7067\76048\7067-76048-0016.flac,0.6444256335196824,train-clean-100\7511\102419\7511-102419-0031.flac,0.7213178238158742,train-clean-100\6181\216552\6181-216552-0012.flac,0.35214265899625646,tr\20ha010a_1.7667_01zo031e_-1.7667.wav,2.619743820452562
3374-298026-0001_625-132112-0012_211-122425-0043_7511-102420-0050_6529-62556-0026,train-clean-100\3374\298026\3374-298026-0001.flac,0.44267195620857364,train-clean-100\625\132112\625-132112-0012.flac,0.5317127039636919,train-clean-100\211\122425\211-122425-0043.flac,1.008893977420272,train-clean-100\7511\102420\7511-102420-0050.flac,0.7042784102327951,train-clean-100\6529\62556\6529-62556-0026.flac,0.5612440646303064,tr\20ao010b_0.13684_020o030l_-0.13684.wav,0.5618309380263454
2289-152258-0022_1502-122619-0006_3947-13262-0014_4340-15220-0055_6531-61334-0127,train-clean-100\2289\152258\2289-152258-0022.flac,0.697557200998685,train-clean-100\1502\122619\1502-122619-0006.flac,0.4584289764092448,train-clean-100\3947\13262\3947-13262-0014.flac,0.5137899539281383,train-clean-100\4340\15220\4340-15220-0055.flac,0.5819568011660164,train-clean-100\6531\61334\6531-61334-0127.flac,0.33417093854121854,tr\019c0213_2.1969_029o030n_-2.1969.wav,3.3386380578511585
5390-30102-0008_248-130644-0009_4397-15666-0026_125-121342-0038_2893-139322-0020,train-clean-100\5390\30102\5390-30102-0008.flac,0.8684029541874536,train-clean-100\248\130644\248-130644-0009.flac,1.215011357480761,train-clean-100\4397\15666\4397-15666-0026.flac,0.669848907706709,train-clean-100\125\121342\125-121342-0038.flac,0.8546049655075678,train-clean-100\2893\139322\2893-139322-0020.flac,1.1004569347579929,tr\022o031a_2.4945_20uo0102_-2.4945.wav,1.4763598258434152
1447-130552-0025_4362-15663-0005_7859-102518-0021_1040-133433-0069_5049-25947-0079,train-clean-100\1447\130552\1447-130552-0025.flac,1.2022322388408406,train-clean-100\4362\15663\4362-15663-0005.flac,0.4929842390805291,train-clean-100\7859\102518\7859-102518-0021.flac,0.40386697885437867,train-clean-100\1040\133433\1040-133433-0069.flac,0.561700098021275,train-clean-100\5049\25947\5049-25947-0079.flac,1.205485574076329,tr\026o030c_1.0667_40io0301_-1.0667.wav,2.002782351498151
1183-133256-0013_39-121916-0018_5789-57195-0006_3259-158083-0103_5163-18515-0026,train-clean-100\1183\133256\1183-133256-0013.flac,0.6439816961828647,train-clean-100\39\121916\39-121916-0018.flac,1.5499184130635792,train-clean-100\5789\57195\5789-57195-0006.flac,0.5343723921468834,train-clean-100\3259\158083\3259-158083-0103.flac,0.6580405765217048,train-clean-100\5163\18515\5163-18515-0026.flac,0.8625475789371886,tr\01oc0211_1.3823_018o0314_-1.3823.wav,1.66867971655767
458-126290-0012_8838-298545-0042_1743-142913-0014_5322-7679-0038_7635-105661-0020,train-clean-100\458\126290\458-126290-0012.flac,0.4537754369038723,train-clean-100\8838\298545\8838-298545-0042.flac,0.5236365179567899,train-clean-100\1743\142913\1743-142913-0014.flac,0.31687107833331435,train-clean-100\5322\7679\5322-7679-0038.flac,0.5302289113583105,train-clean-100\7635\105661\7635-105661-0020.flac,0.435638278840963,tr\20lo010c_1.6449_401a0108_-1.6449.wav,0.6424778704050524
1970-26100-0009_7059-88364-0002_4214-7146-0016_5104-33406-0005_7635-105661-0037,train-clean-100\1970\26100\1970-26100-0009.flac,0.6011106404763986,train-clean-100\7059\88364\7059-88364-0002.flac,0.5240663844607926,train-clean-100\4214\7146\4214-7146-0016.flac,0.5725482125471844,train-clean-100\5104\33406\5104-33406-0005.flac,0.5967617977358791,train-clean-100\7635\105661\7635-105661-0037.flac,0.4117959439715254,tr\40na010n_0.34129_20ro010b_-0.34129.wav,0.4215395145611711
7635-105409-0038_198-126831-0021_2182-150130-0004_1926-147979-0050_909-131041-0009,train-clean-100\7635\105409\7635-105409-0038.flac,0.4324289288180147,train-clean-100\198\126831\198-126831-0021.flac,1.6669349748705882,train-clean-100\2182\150130\2182-150130-0004.flac,0.6951756557734551,train-clean-100\1926\147979\1926-147979-0050.flac,0.8580822351509448,train-clean-100\909\131041\909-131041-0009.flac,0.5721219816375928,tr\012c021f_1.3655_01vo0318_-1.3655.wav,3.1998176688610394
5049-25947-0083_27-124992-0039_1737-146161-0000_2436-2481-0017_307-127539-0000,train-clean-100\5049\25947\5049-25947-0083.flac,0.6218705740009268,train-clean-100\27\124992\27-124992-0039.flac,0.7576017278441322,train-clean-100\1737\146161\1737-146161-0000.flac,0.4396144879734279,train-clean-100\2436\2481\2436-2481-0017.flac,1.842739272067105,train-clean-100\307\127539\307-127539-0000.flac,0.27562606424535696,tr\02ca0109_0.87058_206o0105_-0.87058.wav,1.2196627759977954
4813-248638-0035_2952-410-0055_7800-283493-0024_6019-3185-0076_5049-25947-0114,train-clean-100\4813\248638\4813-248638-0035.flac,0.42790025421840683,train-clean-100\2952\410\2952-410-0055.flac,0.6584784947208382,train-clean-100\7800\283493\7800-283493-0024.flac,0.7579983466047222,train-clean-100\6019\3185\6019-3185-0076.flac,0.37763810327643443,train-clean-100\5049\25947\5049-25947-0114.flac,0.9151477801577117,tr\01da0110_1.9723_20ro0106_-1.9723.wav,3.9692549700490543
1235-135884-0022_625-132112-0003_446-123501-0012_3112-9554-0008_6000-86686-0012,train-clean-100\1235\135884\1235-135884-0022.flac,0.613734005000748,train-clean-100\625\132112\625-132112-0003.flac,1.0111112552177384,train-clean-100\446\123501\446-123501-0012.flac,0.853384135288963,train-clean-100\3112\9554\3112-9554-0008.flac,0.28127250193843284,train-clean-100\6000\86686\6000-86686-0012.flac,0.964527389068344,tr\023c0201_0.12452_401c021d_-0.12452.wav,2.511443136828559
4788-91208-0009_289-121652-0022_1898-145724-0025_7859-102519-0047_2416-152137-0010,train-clean-100\4788\91208\4788-91208-0009.flac,0.3168990653282692,train-clean-100\289\121652\289-121652-0022.flac,0.6295440153989034,train-clean-100\1898\145724\1898-145724-0025.flac,0.9095059644613422,train-clean-100\7859\102519\7859-102519-0047.flac,0.5104067870225034,train-clean-100\2416\152137\2416-152137-0010.flac,0.38980248398688006,tr\01ia010u_1.3124_20kc0101_-1.3124.wav,1.1967608970564154
1098-133695-0080_4214-7146-0064_87-121553-0014_6476-57446-0040_7226-86964-0027,train-clean-100\1098\133695\1098-133695-0080.flac,0.9535088465876919,train-clean-100\4214\7146\4214-7146-0064.flac,0.31577905732987877,train-clean-100\87\121553\87-121553-0014.flac,0.739296911003584,train-clean-100\6476\57446\6476-57446-0040.flac,0.39158290624801,train-clean-100\7226\86964\7226-86964-0027.flac,0.9346488078859245,tr\01no0309_0.4893_013c0206_-0.4893.wav,3.119612218394185
26-496-0008_4195-186236-0011_1841-159771-0027_2002-139469-0032_4014-186175-0016,train-clean-100\26\496\26-496-0008.flac,0.7841844485972312,train-clean-100\4195\186236\4195-186236-0011.flac,0.7384278868716911,train-clean-100\1841\159771\1841-159771-0027.flac,0.46264917093015223,train-clean-100\2002\139469\2002-139469-0032.flac,0.7028805025497475,train-clean-100\4014\186175\4014-186175-0016.flac,0.7585417625996537,tr\01yo0310_1.8633_408o0315_-1.8633.wav,3.529625201651858
7226-86965-0026_1334-135589-0029_1553-140047-0016_211-122442-0011_125-121124-0049,train-clean-100\7226\86965\7226-86965-0026.flac,0.49570325467800924,train-clean-100\1334\135589\1334-135589-0029.flac,0.9535159530514487,train-clean-100\1553\140047\1553-140047-0016.flac,0.5964887147548316,train-clean-100\211\122442\211-122442-0011.flac,0.7129789556114923,train-clean-100\125\121124\125-121124-0049.flac,0.6527960340711627,tr\20ko010i_1.1082_409c020y_-1.1082.wav,1.034848685987342
60-121082-0067_5339-14134-0049_7190-90542-0056_4788-294466-0007_8238-274553-0027,train-clean-100\60\121082\60-121082-0067.flac,1.3397235872312079,train-clean-100\5339\14134\5339-14134-0049.flac,0.4013050793198117,train-clean-100\7190\90542\7190-90542-0056.flac,1.2691589882986578,train-clean-100\4788\294466\4788-294466-0007.flac,0.46317646501550563,train-clean-100\8238\274553\8238-274553-0027.flac,0.45638453600755596,tr\20uo010i_1.1211_02bo0316_-1.1211.wav,1.9931512000648726
7226-86965-0041_8465-246940-0021_6880-216547-0087_3436-172162-0003_6818-68772-0007,train-clean-100\7226\86965\7226-86965-0041.flac,0.6017909613475924,train-clean-100\8465\246940\8465-246940-0021.flac,0.34803277078486483,train-clean-100\6880\216547\6880-216547-0087.flac,0.7724846015215184,train-clean-100\3436\172162\3436-172162-0003.flac,0.41755746130897603,train-clean-100\6818\68772\6818-68772-0007.flac,0.4472466388372013,tr\40oa010f_1.1047_01lo030c_-1.1047.wav,1.5890161923467088
405-130895-0012_8629-261140-0018_7264-92314-0007_1088-134315-0016_2764-36617-0008,train-clean-100\405\130895\405-130895-0012.flac,0.46966937276375315,train-clean-100\8629\261140\8629-261140-0018.flac,0.7343617181095294,train-clean-100\7264\92314\7264-92314-0007.flac,0.5748900773033717,train-clean-100\1088\134315\1088-134315-0016.flac,1.1218821741388911,train-clean-100\2764\36617\2764-36617-0008.flac,1.1559573384632522,tr\01no0306_0.76001_40ma0111_-0.76001.wav,2.566378119599791
2092-145706-0006_5390-30102-0022_8419-286667-0018_669-129074-0017_8580-287364-0004,train-clean-100\2092\145706\2092-145706-0006.flac,0.8883712232287619,train-clean-100\5390\30102\5390-30102-0022.flac,0.4483214574120937,train-clean-100\8419\286667\8419-286667-0018.flac,0.6475169022109896,train-clean-100\669\129074\669-129074-0017.flac,0.4202612921299351,train-clean-100\8580\287364\8580-287364-0004.flac,0.7383093307350883,tr\20bc0107_2.4947_025c0201_-2.4947.wav,1.694881577257758
3259-158083-0124_4195-186236-0014_1355-39947-0049_1116-137572-0028_1553-140047-0045,train-clean-100\3259\158083\3259-158083-0124.flac,0.6180405042293737,train-clean-100\4195\186236\4195-186236-0014.flac,0.6097961006878106,train-clean-100\1355\39947\1355-39947-0049.flac,0.7303800581603177,train-clean-100\1116\137572\1116-137572-0028.flac,1.7890118199275178,train-clean-100\1553\140047\1553-140047-0045.flac,0.9372850647161641,tr\01uc0216_1.9511_40bo030c_-1.9511.wav,1.8253351342480733
7402-90848-0012_1963-142393-0041_8312-279790-0003_8419-293473-0015_6367-65536-0033,train-clean-100\7402\90848\7402-90848-0012.flac,0.5947192188144692,train-clean-100\1963\142393\1963-142393-0041.flac,0.33482495007539814,train-clean-100\8312\279790\8312-279790-0003.flac,0.3007623539511872,train-clean-100\8419\293473\8419-293473-0015.flac,0.4354485390912882,train-clean-100\6367\65536\6367-65536-0033.flac,0.3294836904090065,tr\20ko010p_1.3708_01ko030g_-1.3708.wav,1.3424234312803942
7505-258964-0047_2910-131096-0068_5750-100289-0081_5393-19219-0047_289-121652-0034,train-clean-100\7505\258964\7505-258964-0047.flac,0.7037212249900223,train-clean-100\2910\131096\2910-131096-0068.flac,0.5753667312061312,train-clean-100\5750\100289\5750-100289-0081.flac,0.6073858131401857,train-clean-100\5393\19219\5393-19219-0047.flac,0.6532076019610762,train-clean-100\289\121652\289-121652-0034.flac,0.7442408693631906,tr\20lo010k_0.8496_01la010f_-0.8496.wav,2.8523688276627386
1235-135887-0001_1502-122619-0066_5778-54535-0048_587-54108-0020_6019-3185-0096,train-clean-100\1235\135887\1235-135887-0001.flac,1.34264375608286,train-clean-100\1502\122619\1502-122619-0066.flac,0.36831391103468414,train-clean-100\5778\54535\5778-54535-0048.flac,0.4229986073429377,train-clean-100\587\54108\587-54108-0020.flac,0.947751883336742,train-clean-100\6019\3185\6019-3185-0096.flac,0.3213707541052364,tr\01bo0302_2.1236_022a0101_-2.1236.wav,2.7988295286195255
5688-41232-0066_5463-39173-0057_7178-34645-0027_3879-173592-0028_4788-91208-0019,train-clean-100\5688\41232\5688-41232-0066.flac,0.5277350510972847,train-clean-100\5463\39173\5463-39173-0057.flac,0.7939397707322886,train-clean-100\7178\34645\7178-34645-0027.flac,0.7137345743208681,train-clean-100\3879\173592\3879-173592-0028.flac,0.720472696145001,train-clean-100\4788\91208\4788-91208-0019.flac,0.6122262482253283,tr\01pa010c_1.7534_40do030y_-1.7534.wav,0.7894794924411426
1088-134315-0053_6000-55211-0017_4195-186238-0024_1455-134435-0073_6925-80680-0007,train-clean-100\1088\134315\1088-134315-0053.flac,0.7882607607797527,train-clean-100\6000\55211\6000-55211-0017.flac,0.674794618121082,train-clean-100\4195\186238\4195-186238-0024.flac,0.5363775508199234,train-clean-100\1455\134435\1455-134435-0073.flac,0.8433936721414397,train-clean-100\6925\80680\6925-80680-0007.flac,0.4671990298720759,tr\01vo0309_2.2917_01ro030y_-2.2917.wav,2.5312740740204975
587-54108-0013_5339-14133-0024_1898-145720-0012_4898-28461-0006_118-47824-0075,train-clean-100\587\54108\587-54108-0013.flac,1.426775684791372,train-clean-100\5339\14133\5339-14133-0024.flac,0.679082749140093,train-clean-100\1898\145720\1898-145720-0012.flac,0.7808146489307665,train-clean-100\4898\28461\4898-28461-0006.flac,0.8954395044644821,train-clean-100\118\47824\118-47824-0075.flac,0.5363352716115378,tr\016o030x_2.024_20ro010l_-2.024.wav,0.7613939631351115
8108-274318-0010_5750-100289-0016_1926-147979-0029_4088-158077-0011_7517-100429-0020,train-clean-100\8108\274318\8108-274318-0010.flac,0.6754445417493803,train-clean-100\5750\100289\5750-100289-0016.flac,0.34662994598463254,train-clean-100\1926\147979\1926-147979-0029.flac,0.7696604773854177,train-clean-100\4088\158077\4088-158077-0011.flac,0.6250209755663411,train-clean-100\7517\100429\7517-100429-0020.flac,0.5936676855159199,tr\025o0316_2.4684_40ao0309_-2.4684.wav,1.545604593178273
118-47824-0043_150-126112-0002_1624-142933-0016_6367-65536-0039_3699-175950-0014,train-clean-100\118\47824\118-47824-0043.flac,0.8528062033443357,train-clean-100\150\126112\150-126112-0002.flac,0.686333783170316,train-clean-100\1624\142933\1624-142933-0016.flac,0.5793415981808269,train-clean-100\6367\65536\6367-65536-0039.flac,0.44175905086977096,train-clean-100\3699\175950\3699-175950-0014.flac,0.40654859058557813,tr\209o0104_1.8017_20oc0107_-1.8017.wav,3.5372631512507566
374-180298-0002_403-128339-0001_1723-141149-0091_1594-135914-0059_1263-139804-0028,train-clean-100\374\180298\374-180298-0002.flac,0.33329492594985444,train-clean-100\403\128339\403-128339-0001.flac,0.2151648124077285,train-clean-100\1723\141149\1723-141149-0091.flac,0.7200427031396543,train-clean-100\1594\135914\1594-135914-0059.flac,1.3501395994190477,train-clean-100\1263\139804\1263-139804-0028.flac,0.4832758017689125,tr\40po030d_1.4991_020o030i_-1.4991.wav,0.6241169546361619
3664-178355-0010_7794-295948-0014_7078-271888-0017_289-121652-0032_78-368-0038,train-clean-100\3664\178355\3664-178355-0010.flac,0.41067387919118575,train-clean-100\7794\295948\7794-295948-0014.flac,0.3362320060229399,train-clean-100\7078\271888\7078-271888-0017.flac,0.36841005042267894,train-clean-100\289\121652\289-121652-0032.flac,0.4897689302072879,train-clean-100\78\368\78-368-0038.flac,0.7158754372142287,tr\20so010n_0.097163_02do030v_-0.097163.wav,0.5930597796465308
4788-294466-0024_87-121553-0066_332-128985-0017_2764-36617-0022_6147-34605-0027,train-clean-100\4788\294466\4788-294466-0024.flac,0.7059533251946175,train-clean-100\87\121553\87-121553-0066.flac,0.4314934315692431,train-clean-100\332\128985\332-128985-0017.flac,0.5407722656719189,train-clean-100\2764\36617\2764-36617-0022.flac,0.7742566456480959,train-clean-100\6147\34605\6147-34605-0027.flac,0.6816239872395238,tr\206o010k_2.3042_20lo010j_-2.3042.wav,2.5901384466122486
3983-5371-0039_3982-178459-0007_3607-135982-0047_4014-186183-0023_6836-76549-0016,train-clean-100\3983\5371\3983-5371-0039.flac,0.3010223541670404,train-clean-100\3982\178459\3982-178459-0007.flac,0.7353106234637123,train-clean-100\3607\135982\3607-135982-0047.flac,1.0146915903784977,train-clean-100\4014\186183\4014-186183-0023.flac,0.4414748560443818,train-clean-100\6836\76549\6836-76549-0016.flac,0.34528097649694756,tr\20so0108_0.60087_027c0218_-0.60087.wav,1.279201510436889
8629-261139-0015_4680-16042-0027_5192-19397-0059_6272-70168-0032_6836-76549-0032,train-clean-100\8629\261139\8629-261139-0015.flac,4.303057686332533,train-clean-100\4680\16042\4680-16042-0027.flac,0.545782858875463,train-clean-100\5192\19397\5192-19397-0059.flac,0.9089925706563242,train-clean-100\6272\70168\6272-70168-0032.flac,1.08231449706201,train-clean-100\6836\76549\6836-76549-0032.flac,0.6335800257783628,tr\017o031c_1.151_025c0214_-1.151.wav,2.998534207854912
118-47824-0041_7302-86814-0046_1624-142933-0018_19-198-0014_3807-4955-0032,train-clean-100\118\47824\118-47824-0041.flac,0.7764793591541811,train-clean-100\7302\86814\7302-86814-0046.flac,0.37222154644030725,train-clean-100\1624\142933\1624-142933-0018.flac,0.6324387764640208,train-clean-100\19\198\19-198-0014.flac,0.6184775829067781,train-clean-100\3807\4955\3807-4955-0032.flac,0.5116854864638141,tr\01ko030g_0.75302_40ja0103_-0.75302.wav,0.6095138202541835
2416-152139-0054_8468-295198-0016_5104-33407-0009_5393-19219-0038_3240-131231-0045,train-clean-100\2416\152139\2416-152139-0054.flac,0.39846363742714297,train-clean-100\8468\295198\8468-295198-0016.flac,0.5557085889759715,train-clean-100\5104\33407\5104-33407-0009.flac,0.8279582875621886,train-clean-100\5393\19219\5393-19219-0038.flac,0.42072037652074096,train-clean-100\3240\131231\3240-131231-0045.flac,0.43222376200419604,tr\206o010m_1.1505_20ja010f_-1.1505.wav,2.7057743007020094
4680-16042-0033_1447-130551-0016_6848-76049-0020_40-222-0038_298-126791-0030,train-clean-100\4680\16042\4680-16042-0033.flac,0.5890976250359765,train-clean-100\1447\130551\1447-130551-0016.flac,1.6742112628568253,train-clean-100\6848\76049\6848-76049-0020.flac,0.7339321306127712,train-clean-100\40\222\40-222-0038.flac,0.5938967417559089,train-clean-100\298\126791\298-126791-0030.flac,0.8975122683343847,tr\028o0308_0.35807_017a010i_-0.35807.wav,0.3583357036711334
1334-135589-0103_5393-19219-0001_2289-152258-0037_1624-168623-0007_311-124404-0094,train-clean-100\1334\135589\1334-135589-0103.flac,0.5105699350024832,train-clean-100\5393\19219\5393-19219-0001.flac,0.4604109533458533,train-clean-100\2289\152258\2289-152258-0037.flac,0.5360176274270722,train-clean-100\1624\168623\1624-168623-0007.flac,0.3632290040986384,train-clean-100\311\124404\311-124404-0094.flac,0.7823126834811425,tr\20gc010f_1.5882_028o030u_-1.5882.wav,1.4297140742173091
3440-171009-0033_8465-246947-0024_307-127540-0021_831-130739-0054_8088-284756-0012,train-clean-100\3440\171009\3440-171009-0033.flac,0.9170460156554988,train-clean-100\8465\246947\8465-246947-0024.flac,0.2976188389008764,train-clean-100\307\127540\307-127540-0021.flac,0.32450065176408316,train-clean-100\831\130739\831-130739-0054.flac,0.2800309057573859,train-clean-100\8088\284756\8088-284756-0012.flac,1.148341305136416,tr\40jo030l_2.3267_40pc020i_-2.3267.wav,1.1715716125420577
446-123502-0040_1455-138263-0010_4853-27670-0017_3723-171631-0009_7302-86815-0079,train-clean-100\446\123502\446-123502-0040.flac,0.8407774594696,train-clean-100\1455\138263\1455-138263-0010.flac,0.6547003355547811,train-clean-100\4853\27670\4853-27670-0017.flac,0.8228609497634737,train-clean-100\3723\171631\3723-171631-0009.flac,0.5237420180191216,train-clean-100\7302\86815\7302-86815-0079.flac,0.3129049517655375,tr\40pa010j_1.5584_01ko030g_-1.5584.wav,1.178321603482177
3214-167607-0036_302-123516-0024_1867-154075-0009_1447-130551-0025_5703-47198-0035,train-clean-100\3214\167607\3214-167607-0036.flac,0.5190466013015529,train-clean-100\302\123516\302-123516-0024.flac,0.4261616770694773,train-clean-100\1867\154075\1867-154075-0009.flac,0.7287309157770846,train-clean-100\1447\130551\1447-130551-0025.flac,1.6323047812336158,train-clean-100\5703\47198\5703-47198-0035.flac,0.40252575310425387,tr\01io0316_0.34666_028o030j_-0.34666.wav,2.8679292209574703
1455-134435-0011_5163-39921-0048_1081-125237-0075_3807-4923-0028_5789-70653-0003,train-clean-100\1455\134435\1455-134435-0011.flac,0.6168470405492287,train-clean-100\5163\39921\5163-39921-0048.flac,0.45150042231037263,train-clean-100\1081\125237\1081-125237-0075.flac,0.20141844399330264,train-clean-100\3807\4923\3807-4923-0028.flac,0.346457569559251,train-clean-100\5789\70653\5789-70653-0003.flac,0.7812706239345606,tr\01ea0108_2.2082_20so010n_-2.2082.wav,3.812525038548921
40-121026-0038_8095-274345-0022_5678-43303-0012_5022-29411-0020_7780-274562-0066,train-clean-100\40\121026\40-121026-0038.flac,0.6762443810298765,train-clean-100\8095\274345\8095-274345-0022.flac,0.5404483702336659,train-clean-100\5678\43303\5678-43303-0012.flac,0.790035541350395,train-clean-100\5022\29411\5022-29411-0020.flac,0.3418673869797129,train-clean-100\7780\274562\7780-274562-0066.flac,0.3508220356844879,tr\20ro010j_0.34399_01ao0316_-0.34399.wav,1.5301893905670414
7859-102519-0039_89-219-0053_730-360-0027_7517-100437-0026_5456-62043-0025,train-clean-100\7859\102519\7859-102519-0039.flac,0.49488818799235207,train-clean-100\89\219\89-219-0053.flac,0.44407740125657325,train-clean-100\730\360\730-360-0027.flac,0.5803897358308289,train-clean-100\7517\100437\7517-100437-0026.flac,0.33939409155256967,train-clean-100\5456\62043\5456-62043-0025.flac,0.6149761088274199,tr\20lo010n_1.0062_20uo0102_-1.0062.wav,1.152358776194646
